date,crop_type,location,temperature,humidity,rainfall,soil_moisture,ph_level,nitrogen,phosphorus,potassium,yield,price,year,month,season,quarter,temp_stress,humidity_stress,weather_stress_score,soil_health_score,market_demand,price_trend
2022-08-29,Wheat,Punjab,34.3,89.6,1.6,44.4,7.35,219.0,46.0,213.0,108.5,1749.23,2022,8,3,3,0,1,1,0.4754166666666666,medium,falling
2022-08-29,Wheat,Madhya Pradesh,27.1,87.7,2.3,62.2,6.87,247.0,60.0,112.0,85.6,2397.33,2022,8,3,3,0,1,1,0.19541666666666668,medium,rising
2022-08-30,Corn,Karnataka,28.0,90.0,2.5,62.0,6.89,219.0,51.0,156.0,93.5,1942.45,2022,8,3,3,0,1,1,0.24458333333333326,medium,rising
2022-08-31,Wheat,Karnataka,33.4,90.0,8.7,60.8,7.11,74.0,110.0,131.0,96.3,2072.42,2022,8,3,3,0,1,1,0.022916666666666707,medium,falling
2022-09-01,Soybeans,Rajasthan,38.9,85.1,14.6,66.1,7.31,169.0,89.0,166.0,69.6,4819.92,2022,9,4,3,1,1,2,0.3320833333333333,low,rising
2022-09-02,Cotton,Punjab,35.7,90.0,12.5,56.3,7.23,201.0,93.0,212.0,96.4,6299.99,2022,9,4,3,1,1,2,0.5687500000000001,low,falling
2022-09-03,Cotton,Uttar Pradesh,31.6,81.8,15.3,56.0,7.75,155.0,83.0,170.0,94.3,6296.87,2022,9,4,3,0,1,1,0.3454166666666667,low,falling
2022-09-03,Soybeans,Gujarat,34.9,90.0,5.2,58.5,7.08,203.0,61.0,142.0,104.8,3297.15,2022,9,4,3,0,1,1,0.21500000000000002,low,falling
2022-09-03,Wheat,Rajasthan,36.7,85.3,3.0,46.6,8.5,99.0,120.0,190.0,66.1,2016.82,2022,9,4,3,1,1,2,0.48916666666666664,low,falling
2022-09-04,Rice,Rajasthan,35.5,90.0,0.2,57.9,8.03,131.0,95.0,149.0,53.3,2707.82,2022,9,4,3,1,1,2,0.2904166666666666,low,falling
2022-09-04,Corn,Maharashtra,36.3,90.0,1.4,45.8,6.6,105.0,97.0,175.0,64.0,1598.75,2022,9,4,3,1,1,2,0.13999999999999996,low,falling
2022-09-05,Soybeans,Maharashtra,33.0,90.0,1.3,37.9,7.24,312.0,81.0,143.0,109.9,3756.45,2022,9,4,3,0,1,1,0.5775000000000001,low,falling
2022-09-06,Rice,Punjab,36.2,90.0,0.6,52.0,7.77,228.0,86.0,164.0,98.0,2590.26,2022,9,4,3,1,1,2,0.5204166666666666,low,falling
2022-09-06,Cotton,Gujarat,33.4,90.0,8.7,42.2,6.84,226.0,114.0,213.0,81.6,5476.27,2022,9,4,3,0,1,1,0.6558333333333333,low,falling
2022-09-06,Cotton,Rajasthan,41.6,90.0,3.4,55.6,6.64,194.0,66.0,106.0,57.9,6437.99,2022,9,4,3,1,1,2,0.03416666666666661,low,rising
2022-09-07,Soybeans,Gujarat,40.4,90.0,18.5,60.4,6.15,245.0,23.0,138.0,83.6,3225.03,2022,9,4,3,1,1,2,0.06375000000000003,low,falling
2022-09-08,Cotton,Punjab,32.7,90.0,0.7,53.2,7.49,198.0,81.0,73.0,116.4,5391.97,2022,9,4,3,0,1,1,0.0904166666666667,low,falling
2022-09-09,Cotton,Karnataka,28.5,85.7,7.0,38.5,7.7,203.0,46.0,130.0,106.4,5284.82,2022,9,4,3,0,1,1,0.2025,low,falling
2022-09-09,Rice,Punjab,37.8,88.6,21.6,66.5,7.47,136.0,149.0,201.0,102.5,2350.14,2022,9,4,3,1,1,2,0.5862499999999999,low,falling
2022-09-10,Rice,Maharashtra,32.5,89.0,14.6,57.2,6.01,319.0,93.0,40.0,104.7,2439.66,2022,9,4,3,0,1,1,0.13791666666666663,low,falling
2022-09-10,Rice,Punjab,34.3,84.2,11.1,67.6,6.52,164.0,120.0,181.0,131.7,2327.47,2022,9,4,3,0,1,1,0.37416666666666665,low,falling
2022-09-11,Rice,Maharashtra,35.3,90.0,4.4,58.5,6.68,191.0,139.0,210.0,83.9,2548.02,2022,9,4,3,1,1,2,0.6216666666666666,low,falling
2022-09-12,Rice,Uttar Pradesh,36.1,77.8,0.2,57.4,6.71,171.0,97.0,117.0,80.9,1781.12,2022,9,4,3,1,0,1,0.12541666666666665,low,falling
2022-09-12,Wheat,Karnataka,37.5,90.0,7.0,54.5,6.27,241.0,132.0,144.0,87.9,1689.6,2022,9,4,3,1,1,2,0.4520833333333333,low,falling
2022-09-12,Cotton,Rajasthan,35.7,78.8,3.9,38.8,7.2,181.0,130.0,215.0,57.5,4337.88,2022,9,4,3,1,0,1,0.6483333333333334,low,falling
2022-09-13,Soybeans,Rajasthan,35.5,90.0,5.1,44.1,7.47,205.0,113.0,105.0,64.5,4778.55,2022,9,4,3,1,1,2,0.31875,low,rising
2022-09-13,Cotton,Gujarat,34.7,90.0,8.6,62.6,7.38,181.0,102.0,213.0,119.9,6916.1,2022,9,4,3,0,1,1,0.5708333333333333,low,rising
2022-09-13,Cotton,Haryana,35.1,90.0,3.8,47.8,7.08,171.0,109.0,102.0,89.4,7376.69,2022,9,4,3,1,1,2,0.16166666666666668,low,rising
2022-09-14,Corn,Maharashtra,35.6,89.0,0.2,45.3,6.81,216.0,136.0,183.0,88.1,1174.7,2022,9,4,3,1,1,2,0.6004166666666666,low,falling
2022-09-15,Corn,Uttar Pradesh,32.4,90.0,6.4,56.2,7.32,199.0,126.0,157.0,114.8,1599.79,2022,9,4,3,0,1,1,0.5016666666666667,low,falling
2022-09-15,Corn,Maharashtra,31.5,90.0,5.8,71.5,7.49,214.0,109.0,107.0,81.8,1697.5,2022,9,4,3,0,1,1,0.3370833333333334,low,falling
2022-09-16,Rice,Maharashtra,38.0,90.0,2.3,49.9,6.87,175.0,166.0,134.0,83.7,2893.07,2022,9,4,3,1,1,2,0.4420833333333334,low,rising
2022-09-17,Cotton,Karnataka,26.3,90.0,0.3,46.4,6.64,189.0,77.0,204.0,93.8,6014.7,2022,9,4,3,0,1,1,0.38499999999999995,low,falling
2022-09-17,Soybeans,Gujarat,39.1,90.0,23.0,75.0,6.8,235.0,74.0,178.0,77.8,5027.61,2022,9,4,3,1,1,2,0.42333333333333334,low,rising
2022-09-18,Cotton,Madhya Pradesh,38.3,90.0,6.6,46.3,6.69,163.0,139.0,113.0,81.4,5469.7,2022,9,4,3,1,1,2,0.2295833333333334,low,falling
2022-09-18,Soybeans,Madhya Pradesh,36.9,90.0,10.5,49.3,6.98,201.0,170.0,176.0,76.9,4889.58,2022,9,4,3,1,1,2,0.6741666666666667,low,rising
2022-09-19,Rice,Maharashtra,30.7,90.0,10.0,63.1,7.46,245.0,96.0,135.0,118.6,2032.41,2022,9,4,3,0,1,1,0.4608333333333333,low,falling
2022-09-19,Cotton,Gujarat,38.2,90.0,9.3,43.3,6.82,248.0,148.0,117.0,69.2,7700.71,2022,9,4,3,1,1,2,0.5016666666666667,low,rising
2022-09-20,Cotton,Madhya Pradesh,38.4,90.0,2.0,48.7,6.68,198.0,105.0,190.0,70.9,7011.14,2022,9,4,3,1,1,2,0.4591666666666666,low,rising
2022-09-21,Wheat,Haryana,34.3,90.0,15.7,51.5,7.2,257.0,111.0,209.0,117.4,1736.53,2022,9,4,3,0,1,1,0.7550000000000001,low,falling
2022-09-22,Cotton,Madhya Pradesh,35.2,88.7,13.7,70.9,7.28,211.0,100.0,116.0,84.0,4988.16,2022,9,4,3,1,1,2,0.30333333333333334,low,falling
2022-09-22,Soybeans,Rajasthan,37.9,89.4,11.8,62.1,7.03,195.0,93.0,178.0,56.8,3933.06,2022,9,4,3,1,1,2,0.41541666666666666,low,falling
2022-09-22,Wheat,Uttar Pradesh,35.2,90.0,6.2,61.2,7.81,192.0,83.0,175.0,78.8,2535.73,2022,9,4,3,1,1,2,0.4620833333333333,low,rising
2022-09-23,Rice,Uttar Pradesh,38.0,82.2,7.6,58.8,6.96,247.0,112.0,165.0,67.1,2411.1,2022,9,4,3,1,1,2,0.5566666666666666,low,falling
2022-09-23,Rice,Maharashtra,35.6,90.0,7.7,68.2,7.46,160.0,129.0,168.0,90.1,2873.51,2022,9,4,3,1,1,2,0.46833333333333327,low,rising
2022-09-23,Rice,Gujarat,43.3,88.6,31.3,82.4,7.2,223.0,86.0,141.0,72.5,1400.0,2022,9,4,3,1,1,2,0.36000000000000004,low,falling
2022-09-24,Rice,Madhya Pradesh,31.8,86.3,1.2,47.7,7.87,139.0,67.0,224.0,82.1,2990.09,2022,9,4,3,0,1,1,0.4470833333333334,low,rising
2022-09-24,Corn,Haryana,34.5,90.0,0.7,57.8,7.39,315.0,132.0,116.0,116.8,1507.11,2022,9,4,3,0,1,1,0.6837499999999999,low,falling
2022-09-24,Corn,Haryana,41.2,90.0,6.7,58.2,7.52,120.0,169.0,200.0,108.9,1608.56,2022,9,4,3,1,1,2,0.6158333333333332,low,falling
2022-09-25,Soybeans,Punjab,29.2,90.0,4.2,48.8,7.18,173.0,89.0,73.0,104.2,2952.77,2022,9,4,3,0,1,1,0.015833333333333283,low,falling
2022-09-25,Wheat,Gujarat,40.5,90.0,5.8,46.8,7.05,234.0,82.0,160.0,79.8,2469.14,2022,9,4,3,1,1,2,0.41874999999999996,low,rising
2022-09-26,Wheat,Gujarat,37.0,84.1,2.2,38.4,6.48,169.0,92.0,164.0,91.1,2387.21,2022,9,4,3,1,1,2,0.23166666666666672,low,rising
2022-09-26,Wheat,Madhya Pradesh,39.8,90.0,13.6,47.2,7.08,134.0,102.0,86.0,82.3,1684.73,2022,9,4,3,1,1,2,0.0,low,falling
2022-09-26,Corn,Haryana,36.6,89.3,0.3,65.9,6.49,195.0,78.0,149.0,110.4,1135.79,2022,9,4,3,1,1,2,0.20125000000000004,low,falling
2022-09-27,Rice,Punjab,35.1,90.0,15.5,61.1,6.0,188.0,117.0,238.0,97.8,2869.39,2022,9,4,3,1,1,2,0.5491666666666667,low,rising
2022-09-27,Soybeans,Karnataka,37.8,87.2,17.0,63.2,6.7,193.0,124.0,189.0,74.9,3463.74,2022,9,4,3,1,1,2,0.5091666666666667,low,falling
2022-09-27,Cotton,Haryana,30.8,81.8,18.1,67.9,7.19,199.0,122.0,147.0,123.3,5198.39,2022,9,4,3,0,1,1,0.4387500000000001,low,falling
2022-09-28,Wheat,Rajasthan,36.5,88.9,5.0,48.9,6.48,192.0,72.0,164.0,62.0,2544.83,2022,9,4,3,1,1,2,0.22250000000000006,low,rising
2022-09-28,Wheat,Gujarat,38.8,90.0,11.3,44.0,6.95,230.0,124.0,187.0,85.3,2735.1,2022,9,4,3,1,1,2,0.62625,low,rising
2022-09-28,Rice,Karnataka,36.1,90.0,8.4,63.5,7.38,268.0,89.0,188.0,74.2,3388.45,2022,9,4,3,1,1,2,0.6616666666666666,low,rising
2022-09-29,Wheat,Haryana,34.0,86.5,21.2,63.6,6.62,173.0,80.0,187.0,100.3,1562.45,2022,9,4,3,0,1,1,0.29583333333333334,low,falling
2022-09-29,Soybeans,Uttar Pradesh,32.7,90.0,1.3,52.6,6.48,240.0,34.0,125.0,92.4,3801.49,2022,9,4,3,0,1,1,0.0858333333333334,low,falling
2022-09-30,Wheat,Rajasthan,36.9,87.6,16.1,67.2,6.84,264.0,48.0,142.0,64.9,2124.41,2022,9,4,3,1,1,2,0.29416666666666663,low,rising
2022-09-30,Wheat,Haryana,37.1,90.0,25.3,55.5,6.91,161.0,72.0,130.0,93.5,1399.97,2022,9,4,3,1,1,2,0.08541666666666668,low,falling
2022-10-01,Cotton,Haryana,34.4,72.7,1.5,42.3,7.1,234.0,74.0,160.0,109.6,5377.61,2022,10,4,4,0,0,0,0.3983333333333332,high,falling
2022-10-01,Corn,Gujarat,37.1,90.0,0.1,41.8,6.56,247.0,130.0,156.0,96.7,1928.92,2022,10,4,4,1,1,2,0.5366666666666666,high,rising
2022-10-02,Rice,Haryana,33.5,84.0,12.0,64.7,7.13,229.0,106.0,154.0,123.3,2126.21,2022,10,4,4,0,1,1,0.47625,high,falling
2022-10-02,Cotton,Uttar Pradesh,30.5,85.6,7.5,44.8,7.55,233.0,62.0,117.0,113.2,5032.2,2022,10,4,4,0,1,1,0.26875,high,falling
2022-10-02,Rice,Punjab,36.3,75.8,8.6,59.5,6.67,184.0,91.0,98.0,116.9,2578.33,2022,10,4,4,1,0,1,0.06958333333333333,high,falling
2022-10-03,Corn,Maharashtra,30.6,90.0,0.4,50.6,6.52,155.0,135.0,180.0,83.8,1950.15,2022,10,4,4,0,1,1,0.3983333333333333,high,rising
2022-10-03,Wheat,Madhya Pradesh,38.8,77.0,8.9,51.4,6.8,241.0,94.0,170.0,86.0,2520.02,2022,10,4,4,1,0,1,0.4783333333333334,high,rising
2022-10-04,Rice,Madhya Pradesh,37.4,76.4,0.2,61.7,7.54,236.0,103.0,216.0,92.4,3112.26,2022,10,4,4,1,0,1,0.7416666666666667,high,rising
2022-10-05,Rice,Punjab,35.7,78.3,1.9,48.0,6.79,166.0,95.0,137.0,100.0,2383.14,2022,10,4,4,1,0,1,0.1829166666666667,high,falling
2022-10-05,Cotton,Rajasthan,34.9,77.7,2.5,51.0,6.22,197.0,51.0,165.0,79.9,4704.91,2022,10,4,4,0,0,0,0.1358333333333333,high,falling
2022-10-05,Wheat,Haryana,28.8,73.3,0.2,44.1,6.8,171.0,82.0,125.0,107.8,1575.81,2022,10,4,4,0,0,0,0.1133333333333333,high,falling
2022-10-06,Soybeans,Punjab,30.4,83.4,0.4,50.2,6.62,304.0,117.0,189.0,136.9,3763.79,2022,10,4,4,0,1,1,0.7533333333333334,high,falling
2022-10-06,Cotton,Madhya Pradesh,30.2,77.0,3.3,61.9,7.38,179.0,88.0,195.0,89.5,4056.92,2022,10,4,4,0,0,0,0.45916666666666667,high,falling
2022-10-07,Soybeans,Rajasthan,38.4,74.6,4.6,46.1,7.29,185.0,123.0,102.0,67.5,3354.29,2022,10,4,4,1,0,1,0.26958333333333334,high,falling
2022-10-08,Wheat,Haryana,36.2,82.7,2.0,55.7,7.25,172.0,108.0,181.0,90.6,1716.94,2022,10,4,4,1,1,2,0.4454166666666667,high,falling
2022-10-08,Rice,Gujarat,32.7,79.7,7.3,53.8,7.51,161.0,78.0,205.0,105.7,3007.17,2022,10,4,4,0,0,0,0.43041666666666667,high,rising
2022-10-09,Corn,Karnataka,29.0,87.5,1.5,50.4,6.34,289.0,38.0,166.0,114.7,1720.43,2022,10,4,4,0,1,1,0.34083333333333327,high,falling
2022-10-09,Rice,Haryana,34.6,65.9,0.3,56.1,6.77,184.0,123.0,158.0,128.8,2559.94,2022,10,4,4,0,0,0,0.38874999999999993,high,falling
2022-10-10,Rice,Gujarat,34.3,71.7,0.8,41.2,8.5,142.0,37.0,135.0,90.8,2427.6,2022,10,4,4,0,0,0,0.13666666666666666,high,falling
2022-10-11,Soybeans,Uttar Pradesh,30.1,63.2,1.7,47.4,6.36,160.0,151.0,159.0,99.6,4277.59,2022,10,4,4,0,0,0,0.37416666666666676,high,falling
2022-10-12,Soybeans,Karnataka,28.0,79.9,0.1,54.0,7.16,160.0,115.0,92.0,113.7,4032.32,2022,10,4,4,0,0,0,0.13083333333333336,high,falling
2022-10-12,Wheat,Maharashtra,31.7,87.6,0.1,46.9,7.54,235.0,113.0,191.0,97.6,1967.66,2022,10,4,4,0,1,1,0.6891666666666667,high,falling
2022-10-12,Corn,Uttar Pradesh,28.8,90.0,0.7,54.2,6.69,158.0,131.0,115.0,95.1,1616.54,2022,10,4,4,0,1,1,0.1970833333333334,high,falling
2022-10-13,Cotton,Gujarat,37.0,62.0,0.8,63.3,6.76,268.0,121.0,185.0,94.4,6942.2,2022,10,4,4,1,0,1,0.6808333333333333,high,rising
2022-10-14,Corn,Madhya Pradesh,33.1,87.2,1.0,37.0,7.41,196.0,78.0,198.0,93.5,1637.31,2022,10,4,4,0,1,1,0.48208333333333336,high,falling
2022-10-14,Corn,Uttar Pradesh,30.8,87.3,0.1,42.1,6.72,235.0,127.0,191.0,98.0,1528.89,2022,10,4,4,0,1,1,0.6333333333333333,high,falling
2022-10-14,Soybeans,Madhya Pradesh,29.7,87.0,5.2,42.8,6.14,246.0,80.0,119.0,96.7,2960.02,2022,10,4,4,0,1,1,0.19166666666666662,high,falling
2022-10-15,Cotton,Maharashtra,28.6,71.6,0.4,56.6,6.29,254.0,46.0,147.0,109.9,4948.07,2022,10,4,4,0,0,0,0.21041666666666667,high,falling
2022-10-16,Corn,Haryana,38.0,75.2,2.1,62.0,7.25,157.0,125.0,176.0,108.5,1539.97,2022,10,4,4,1,0,1,0.44791666666666663,high,falling
2022-10-16,Cotton,Madhya Pradesh,34.4,76.9,6.7,59.3,6.62,258.0,72.0,92.0,107.7,4806.68,2022,10,4,4,0,0,0,0.16500000000000004,high,falling
2022-10-16,Wheat,Maharashtra,35.1,90.0,4.5,40.4,7.45,221.0,52.0,156.0,80.9,1833.8,2022,10,4,4,1,1,2,0.3229166666666667,high,falling
2022-10-17,Soybeans,Punjab,30.7,69.7,4.7,56.6,7.31,251.0,93.0,182.0,102.3,3564.15,2022,10,4,4,0,0,0,0.60375,high,falling
2022-10-17,Soybeans,Karnataka,32.8,69.3,0.6,35.9,7.16,244.0,166.0,98.0,77.3,3450.89,2022,10,4,4,0,0,0,0.5308333333333334,high,falling
2022-10-18,Corn,Maharashtra,30.1,75.5,0.1,45.7,6.65,213.0,126.0,145.0,115.6,1604.22,2022,10,4,4,0,0,0,0.4129166666666667,high,falling
2022-10-18,Corn,Punjab,31.6,80.8,3.5,51.8,7.27,58.0,97.0,79.0,127.5,1647.62,2022,10,4,4,0,1,1,0.0,high,falling
2022-10-19,Corn,Uttar Pradesh,27.7,80.8,0.0,58.3,7.17,152.0,122.0,128.0,87.4,1744.65,2022,10,4,4,0,1,1,0.2554166666666667,high,falling
2022-10-19,Rice,Haryana,33.3,76.6,0.9,57.6,6.94,228.0,63.0,114.0,143.6,2859.36,2022,10,4,4,0,0,0,0.1733333333333334,high,rising
2022-10-20,Corn,Maharashtra,33.2,87.6,4.1,45.7,6.69,153.0,118.0,122.0,100.2,1439.58,2022,10,4,4,0,1,1,0.1645833333333334,high,falling
2022-10-21,Cotton,Madhya Pradesh,38.6,78.5,0.6,63.6,7.34,207.0,126.0,94.0,84.7,5033.69,2022,10,4,4,1,0,1,0.31416666666666665,high,falling
2022-10-22,Corn,Madhya Pradesh,30.8,75.3,2.0,43.6,6.06,234.0,96.0,187.0,101.1,1589.15,2022,10,4,4,0,0,0,0.43166666666666664,high,falling
2022-10-23,Wheat,Haryana,36.1,74.8,1.3,57.1,7.49,156.0,86.0,111.0,98.6,2232.58,2022,10,4,4,1,0,1,0.12875000000000006,high,rising
2022-10-24,Corn,Uttar Pradesh,34.2,80.0,0.7,42.4,7.3,259.0,77.0,139.0,76.3,1785.56,2022,10,4,4,0,0,0,0.42583333333333334,high,rising
2022-10-24,Corn,Madhya Pradesh,35.1,86.3,0.2,48.2,6.77,222.0,134.0,201.0,84.9,1615.47,2022,10,4,4,1,1,2,0.66375,high,falling
2022-10-24,Rice,Madhya Pradesh,39.1,82.5,3.8,46.1,6.5,98.0,119.0,96.0,71.3,2739.68,2022,10,4,4,1,1,2,0.0,high,rising
2022-10-25,Rice,Maharashtra,28.1,77.7,1.3,60.8,7.03,248.0,101.0,157.0,92.2,1867.94,2022,10,4,4,0,0,0,0.5045833333333334,high,falling
2022-10-25,Cotton,Haryana,34.5,90.0,1.4,48.6,6.37,150.0,92.0,211.0,138.8,5102.04,2022,10,4,4,0,1,1,0.32708333333333334,high,falling
2022-10-25,Rice,Haryana,35.0,82.8,0.4,54.1,7.24,182.0,13.0,114.0,119.7,1818.61,2022,10,4,4,0,1,1,0.0,high,falling
2022-10-26,Cotton,Rajasthan,38.6,76.6,4.0,50.3,7.52,203.0,65.0,153.0,68.0,4722.56,2022,10,4,4,1,0,1,0.31999999999999995,high,falling
2022-10-26,Cotton,Gujarat,35.7,71.9,0.3,48.2,7.52,202.0,63.0,172.0,85.1,6648.57,2022,10,4,4,1,0,1,0.37416666666666665,high,rising
2022-10-26,Cotton,Maharashtra,31.2,72.0,2.8,48.3,7.1,198.0,129.0,183.0,97.7,5796.23,2022,10,4,4,0,0,0,0.5683333333333332,high,falling
2022-10-27,Corn,Gujarat,39.5,74.1,0.6,59.7,6.73,146.0,107.0,147.0,76.4,1976.48,2022,10,4,4,1,0,1,0.19875000000000007,high,rising
2022-10-27,Rice,Gujarat,33.0,69.7,0.4,46.9,6.0,140.0,105.0,122.0,97.6,2889.34,2022,10,4,4,0,0,0,0.002500000000000011,high,rising
2022-10-27,Cotton,Gujarat,38.4,74.3,2.0,31.6,7.19,206.0,61.0,200.0,63.6,6118.53,2022,10,4,4,1,0,1,0.42958333333333343,high,falling
2022-10-28,Soybeans,Maharashtra,32.0,78.3,2.0,38.2,7.92,258.0,115.0,187.0,102.9,4382.16,2022,10,4,4,0,0,0,0.7875,high,falling
2022-10-28,Cotton,Uttar Pradesh,37.9,66.5,2.7,46.6,7.79,240.0,65.0,149.0,90.2,4786.8,2022,10,4,4,1,0,1,0.43291666666666667,high,falling
2022-10-29,Rice,Haryana,34.3,75.9,5.4,51.5,6.42,192.0,83.0,132.0,128.6,2721.34,2022,10,4,4,0,0,0,0.145,high,rising
2022-10-29,Corn,Haryana,36.8,71.0,1.6,59.1,8.15,127.0,152.0,175.0,93.1,1642.21,2022,10,4,4,1,0,1,0.5720833333333334,high,falling
2022-10-30,Rice,Gujarat,44.5,82.2,0.1,73.5,7.65,204.0,95.0,175.0,78.2,2496.16,2022,10,4,4,1,1,2,0.5120833333333333,high,falling
2022-10-30,Cotton,Maharashtra,25.8,69.6,1.4,48.8,6.96,202.0,112.0,106.0,111.4,6258.04,2022,10,4,4,0,0,0,0.2475,high,falling
2022-10-31,Soybeans,Karnataka,36.1,75.9,0.1,57.7,6.32,220.0,145.0,87.0,80.9,4135.57,2022,10,4,4,1,0,1,0.25916666666666666,high,falling
2022-11-01,Rice,Uttar Pradesh,29.7,73.1,0.8,44.5,8.0,149.0,137.0,130.0,106.5,1636.74,2022,11,4,4,0,0,0,0.4083333333333333,high,falling
2022-11-02,Cotton,Karnataka,27.2,69.7,0.1,44.5,7.58,195.0,143.0,173.0,107.3,6408.72,2022,11,4,4,0,0,0,0.6341666666666667,high,rising
2022-11-03,Wheat,Gujarat,28.8,71.0,1.2,64.8,7.22,225.0,67.0,109.0,102.4,2302.33,2022,11,4,4,0,0,0,0.19749999999999995,high,rising
2022-11-04,Rice,Maharashtra,32.5,75.8,0.5,40.3,6.81,238.0,112.0,164.0,113.1,2662.67,2022,11,4,4,0,0,0,0.5120833333333332,high,falling
2022-11-04,Cotton,Maharashtra,24.3,77.7,0.1,31.1,6.71,199.0,79.0,169.0,106.3,4955.77,2022,11,4,4,0,0,0,0.30874999999999997,high,falling
2022-11-04,Wheat,Karnataka,24.3,55.4,2.6,57.9,7.34,197.0,71.0,148.0,109.7,1541.85,2022,11,4,4,0,0,0,0.2858333333333333,high,falling
2022-11-05,Wheat,Rajasthan,35.3,68.0,0.5,46.1,6.03,227.0,119.0,145.0,57.1,2046.35,2022,11,4,4,1,0,1,0.34708333333333335,high,falling
2022-11-05,Wheat,Uttar Pradesh,23.7,63.1,0.4,59.8,8.14,197.0,111.0,103.0,122.1,1792.36,2022,11,4,4,0,0,0,0.36916666666666675,high,falling
2022-11-05,Rice,Gujarat,33.9,75.0,0.1,42.4,6.98,182.0,73.0,166.0,103.5,2312.41,2022,11,4,4,0,0,0,0.2700000000000001,high,falling
2022-11-06,Soybeans,Haryana,26.7,78.5,2.1,43.0,7.48,223.0,87.0,178.0,101.6,3908.89,2022,11,4,4,0,0,0,0.5216666666666667,high,falling
2022-11-06,Wheat,Karnataka,21.2,84.0,0.6,30.9,7.32,231.0,127.0,155.0,96.7,1939.04,2022,11,4,4,0,1,1,0.5783333333333334,high,falling
2022-11-06,Corn,Uttar Pradesh,27.2,68.4,0.1,50.3,7.05,278.0,91.0,158.0,103.4,1348.14,2022,11,4,4,0,0,0,0.5520833333333334,high,falling
2022-11-07,Soybeans,Uttar Pradesh,36.0,64.3,2.0,48.2,7.76,222.0,120.0,205.0,78.3,4382.09,2022,11,4,4,1,0,1,0.7541666666666667,high,falling
2022-11-07,Rice,Uttar Pradesh,27.3,84.3,4.0,47.7,6.61,184.0,70.0,169.0,84.8,2745.38,2022,11,4,4,0,1,1,0.22875000000000006,high,rising
2022-11-08,Rice,Gujarat,33.0,81.8,3.2,45.0,6.78,133.0,92.0,146.0,85.3,2074.84,2022,11,4,4,0,1,1,0.1191666666666667,high,falling
2022-11-09,Corn,Punjab,30.8,78.6,0.4,47.0,7.29,217.0,93.0,155.0,112.6,1429.44,2022,11,4,4,0,0,0,0.42625,high,falling
2022-11-10,Rice,Punjab,32.9,76.6,0.0,43.7,6.45,163.0,82.0,99.0,117.7,2170.73,2022,11,4,4,0,0,0,0.0,high,falling
2022-11-10,Corn,Madhya Pradesh,29.5,69.6,1.2,38.4,7.22,168.0,139.0,169.0,111.5,1882.2,2022,11,4,4,0,0,0,0.49499999999999994,high,rising
2022-11-10,Rice,Madhya Pradesh,33.2,66.1,0.6,45.7,6.06,235.0,117.0,135.0,122.3,2828.56,2022,11,4,4,0,0,0,0.3308333333333333,high,rising
2022-11-11,Rice,Karnataka,26.2,70.0,0.4,46.1,7.53,234.0,135.0,121.0,115.8,2242.33,2022,11,4,4,0,0,0,0.5254166666666668,high,falling
2022-11-11,Wheat,Madhya Pradesh,33.4,66.1,1.6,43.2,7.19,160.0,107.0,196.0,96.3,1677.48,2022,11,4,4,0,0,0,0.45458333333333334,high,falling
2022-11-12,Cotton,Gujarat,31.7,88.2,0.2,54.7,6.74,228.0,99.0,116.0,112.5,5138.83,2022,11,4,4,0,1,1,0.275,high,falling
2022-11-12,Cotton,Madhya Pradesh,27.0,70.4,3.6,67.6,7.43,240.0,136.0,138.0,91.1,5424.09,2022,11,4,4,0,0,0,0.5879166666666666,high,falling
2022-11-12,Cotton,Madhya Pradesh,29.1,62.9,6.2,54.4,7.3,138.0,118.0,192.0,100.5,5240.87,2022,11,4,4,0,0,0,0.43666666666666665,high,falling
2022-11-13,Cotton,Punjab,32.7,62.9,2.7,51.6,6.89,192.0,76.0,148.0,136.0,6384.63,2022,11,4,4,0,0,0,0.23374999999999993,high,rising
2022-11-13,Wheat,Haryana,33.0,74.3,1.4,48.8,6.56,240.0,143.0,150.0,102.6,2215.75,2022,11,4,4,0,0,0,0.5425,high,rising
2022-11-13,Cotton,Karnataka,27.7,60.3,0.2,41.8,6.87,221.0,79.0,188.0,100.6,5504.3,2022,11,4,4,0,0,0,0.44708333333333333,high,falling
2022-11-14,Corn,Uttar Pradesh,31.2,69.0,3.0,44.1,6.89,237.0,66.0,131.0,79.2,1648.94,2022,11,4,4,0,0,0,0.25625,high,falling
2022-11-15,Cotton,Rajasthan,38.6,53.2,2.3,51.6,7.44,133.0,146.0,130.0,70.5,5831.4,2022,11,4,4,1,0,1,0.32833333333333337,high,falling
2022-11-15,Soybeans,Haryana,34.0,69.6,2.6,59.7,6.7,225.0,106.0,140.0,122.4,4089.24,2022,11,4,4,0,0,0,0.36583333333333334,high,falling
2022-11-15,Rice,Haryana,33.4,67.0,0.3,46.5,6.54,202.0,90.0,84.0,105.1,2192.86,2022,11,4,4,0,0,0,0.04833333333333334,high,falling
2022-11-16,Cotton,Gujarat,40.6,77.7,5.9,62.9,6.0,241.0,35.0,125.0,85.0,7080.57,2022,11,4,4,1,0,1,0.031666666666666676,high,rising
2022-11-17,Rice,Rajasthan,30.1,76.8,2.5,50.9,6.83,156.0,105.0,162.0,96.6,2986.98,2022,11,4,4,0,0,0,0.27958333333333335,high,rising
